"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1886721379262669016","Tue Feb 04 10:20:05 +0000 2025","6","Panglima Organisasi Papua Merdeka (OPM) Undius Kogoya mengancam sekolah-sekolah yang menerima Makan Bergizi Gratis (MBG) dari pemerintah RI. Program andalan pemerintahan Presiden Prabowo Subianto tersebut ditolak mentah-mentah oleh para anggota OPM TPNPB Kodap VIII Intan Jaya. https://t.co/kDk8E0poJ4","1886721379262669016","https://pbs.twimg.com/media/Gi77FABa4AEXU4N.jpg","","in","","0","0","0","https://x.com/undefined/status/1886721379262669016","1678406077073747970",
"1885969528095682781","Sun Feb 02 08:34:13 +0000 2025","3","Biar dikata nyusahin Persija juga pernah mode bantai lawan tim asal Papua. Persiwa jadi salah satunya musim 2008/2009 mereka disikat 6-1 di GBK. Greg dan Bepe yg jadi andalan lewat Trio ABGnya masing² bikin Brace. Hasil yg setelahnya bawa Persija ke puncak klasemen sementara. https://t.co/ON1CLsXpoH","1885969964487885028","https://pbs.twimg.com/media/GixPrv_aEAADcUh.jpg","SJTpodcast","in","","0","1","2","https://x.com/undefined/status/1885969964487885028","1862449927520931840",
"1885477000636490022","Sat Feb 01 05:26:40 +0000 2025","0","@kris_rosari Data jadi andalan baru Pembangunan Berkelanjutan berbasis data di Papua ikuti langkah Jayapura #PembangunanPapua","1885560375158194359","","kris_rosari","in","","0","0","0","https://x.com/undefined/status/1885560375158194359","1701459999879548928",
"1885319976976080912","Fri Jan 31 13:41:36 +0000 2025","0","Ini dia produk lokal andalan terbaru ku ️ https://t.co/U4gnTxqbZq Pengganti retinol sebagai kulit yang pernah purging karena retinol. Ini membantu banget si Moisturizer anti aging dari buah Papua️","1885322543743328462","","pweetynxi","in","","0","1","0","https://x.com/undefined/status/1885322543743328462","1710547656723120128",
"1884392322559009008","Wed Jan 29 05:35:31 +0000 2025","0","@blakeborneoo Program GENTING menjadi andalan cegah stunting demi mempersiapkan masa depan terindah bagi anak Papua","1884475439827345740","","blakeborneoo","in","","0","0","0","https://x.com/undefined/status/1884475439827345740","1843153069888114688",
"1882919467577123309","Sat Jan 25 00:41:53 +0000 2025","0","@AgathaShav70471 Gebrakan andalan dari pemerintah sejuta hektar sawah di Papua jadi ujung tombak ketahanan pangan di Indonesia timur","1882951994195013783","","AgathaShav70471","in","","0","0","0","https://x.com/undefined/status/1882951994195013783","1694606910044131328",
"1882919155181261082","Sat Jan 25 00:39:36 +0000 2025","0","@AgathaShav70471 Tantangan besar: Sejuta hektar sawah di Papua jadi andalan baru mencapai swasembada pangan timur","1882951420405821512","","AgathaShav70471","in","","0","0","0","https://x.com/undefined/status/1882951420405821512","1701842786730000384",
"1882919467577123309","Fri Jan 24 23:51:12 +0000 2025","0","@AgathaShav70471 Sawah sejuta hektar di Papua jadi andalan baru ketahanan pangan di timur Indonesia ayo kita dukung langkah ini","1882939239316467940","","AgathaShav70471","in","","0","0","0","https://x.com/undefined/status/1882939239316467940","1684112874376171520",
"1882919467577123309","Fri Jan 24 23:41:47 +0000 2025","0","@AgathaShav70471 Sawah baru di Papua jadi andalan swasembada pangan di Indonesia timur","1882936869970940103","","AgathaShav70471","in","","0","0","0","https://x.com/undefined/status/1882936869970940103","1684045491389222913",
"1882919155181261082","Fri Jan 24 23:40:54 +0000 2025","0","@AgathaShav70471 Langkah strategis pemerintah program sejuta hektar sawah di Papua ini jadi andalan untuk kemandirian pangan yang berkelanjutan","1882936646372581403","","AgathaShav70471","in","","0","0","0","https://x.com/undefined/status/1882936646372581403","1699326669075746816",
"1882567629636079752","Fri Jan 24 04:35:16 +0000 2025","0","@OrangBaikMaju Petani Papua sukses dengan jagung andalan negeri.","1882648340518858796","","OrangBaikMaju","in","","0","0","0","https://x.com/undefined/status/1882648340518858796","1698978628992913408",
"1881492546507174342","Tue Jan 21 00:02:34 +0000 2025","0","Dengan Gudang Logistik Agandugume Papua siap jadi pusat distribusi andalan #GudangLogistikAgandugume https://t.co/TFNs4wPqEL","1881492546507174342","https://pbs.twimg.com/ext_tw_video_thumb/1881492491314360320/pu/img/2bsZ6TQbNbIw_x5U.jpg","","in","","0","0","0","https://x.com/undefined/status/1881492546507174342","1925761711",
"1881491781491290560","Mon Jan 20 23:59:31 +0000 2025","0","Kini Papua punya Gudang Logistik Agandugume yang siap jadi andalan distribusi #GudangLogistikAgandugume https://t.co/8lhxyCA1hd","1881491781491290560","https://pbs.twimg.com/media/Ghxmy7KawAAuiKJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1881491781491290560","2757376954",
